instancia;arquivo;execucao_global;execucao;seed;threads;rota;melhor_rota_da_execucao;melhor_rota_geral;rota_da_melhor_solucao_global;rota_da_melhor_solucao_instancia;sequencia;numero_paradas;carga_estudantes;distancia_km;tempo_rota_segundos;tempo_total_rotas_execucao_seg;tempo_execucao_algoritmo_seg;tempo_parede_execucao_seg
Canberra;.\data\Canberra.bus;36;6;359602516;8;2;nao;nao;nao;nao;"Escola -> Parada 265 -> Escola";1;40;16,238000;1496,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;3;nao;nao;nao;nao;"Escola -> Parada 94 -> Parada 226 -> Parada 216 -> Escola";3;36;20,886000;2067,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;4;nao;nao;nao;nao;"Escola -> Parada 103 -> Parada 105 -> Parada 21 -> Parada 6 -> Parada 13 -> Escola";5;36;29,867000;2430,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;5;nao;nao;nao;nao;"Escola -> Parada 62 -> Escola";1;38;16,951000;1429,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;6;nao;nao;nao;nao;"Escola -> Parada 309 -> Escola";1;33;15,524000;1425,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;7;nao;nao;nao;nao;"Escola -> Parada 123 -> Escola";1;29;18,299000;1413,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;8;nao;nao;nao;nao;"Escola -> Parada 56 -> Parada 34 -> Escola";2;37;25,798000;1879,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;9;nao;nao;nao;nao;"Escola -> Parada 26 -> Parada 70 -> Escola";2;40;24,655000;1799,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;10;nao;nao;nao;nao;"Escola -> Parada 190 -> Parada 176 -> Escola";2;36;13,786000;1449,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;11;nao;nao;nao;nao;"Escola -> Parada 154 -> Parada 169 -> Parada 282 -> Escola";3;32;14,675000;1691,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;12;nao;nao;nao;nao;"Escola -> Parada 174 -> Escola";1;39;13,381000;1266,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;13;nao;nao;nao;nao;"Escola -> Parada 45 -> Parada 329 -> Parada 325 -> Escola";3;37;40,669000;3140,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;36;6;359602516;8;14;nao;nao;nao;nao;"Escola -> Parada 324 -> Parada 328 -> Parada 320 -> Parada 326 -> Escola";4;38;36,664000;3032,000000;25559,000000;20,664157;21,785768
Canberra;.\data\Canberra.bus;37;7;2282995751;8;1;nao;nao;nao;nao;"Escola -> Parada 168 -> Parada 6 -> Parada 35 -> Parada 17 -> Escola";4;39;37,092000;3054,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;2;nao;nao;nao;nao;"Escola -> Parada 56 -> Escola";1;37;18,651000;1313,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;3;nao;nao;nao;nao;"Escola -> Parada 189 -> Parada 282 -> Parada 159 -> Escola";3;40;14,895000;1653,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;4;nao;nao;nao;nao;"Escola -> Parada 64 -> Escola";1;29;16,403000;1345,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;5;nao;nao;nao;nao;"Escola -> Parada 104 -> Escola";1;20;16,706000;1504,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;6;nao;nao;nao;nao;"Escola -> Parada 3 -> Parada 44 -> Escola";2;40;24,565000;1738,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;7;nao;nao;nao;nao;"Escola -> Parada 116 -> Parada 228 -> Parada 226 -> Parada 241 -> Escola";4;38;22,486000;2187,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;8;nao;nao;nao;nao;"Escola -> Parada 214 -> Escola";1;40;14,630000;1319,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;9;nao;nao;nao;nao;"Escola -> Parada 289 -> Parada 309 -> Escola";2;36;17,022000;1703,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;10;nao;nao;nao;nao;"Escola -> Parada 266 -> Escola";1;40;16,180000;1493,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;11;sim;nao;nao;nao;"Escola -> Parada 208 -> Parada 210 -> Escola";2;33;10,116000;1119,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;12;nao;nao;nao;nao;"Escola -> Parada 120 -> Escola";1;27;18,057000;1288,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;13;nao;nao;nao;nao;"Escola -> Parada 122 -> Parada 326 -> Parada 320 -> Parada 329 -> Escola";4;40;42,984000;3518,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;37;7;2282995751;8;14;nao;nao;nao;nao;"Escola -> Parada 324 -> Parada 328 -> Parada 321 -> Escola";3;40;35,082000;2577,000000;25811,000000;14,946290;15,596831
Canberra;.\data\Canberra.bus;38;8;3059434818;8;1;nao;nao;nao;nao;"Escola -> Parada 119 -> Escola";1;24;17,639000;1254,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;2;nao;nao;nao;nao;"Escola -> Parada 67 -> Escola";1;38;19,173000;1363,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;3;sim;nao;nao;nao;"Escola -> Parada 207 -> Parada 210 -> Escola";2;33;10,116000;1119,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;4;nao;nao;nao;nao;"Escola -> Parada 65 -> Escola";1;37;16,215000;1269,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;5;nao;nao;nao;nao;"Escola -> Parada 241 -> Parada 246 -> Parada 101 -> Escola";3;28;18,697000;1887,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;6;nao;nao;nao;nao;"Escola -> Parada 169 -> Parada 163 -> Parada 159 -> Escola";3;26;13,247000;1606,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;7;nao;nao;nao;nao;"Escola -> Parada 214 -> Escola";1;40;14,630000;1319,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;8;nao;nao;nao;nao;"Escola -> Parada 327 -> Parada 320 -> Escola";2;19;32,345000;2271,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;9;nao;nao;nao;nao;"Escola -> Parada 189 -> Escola";1;30;12,021000;1166,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;10;nao;nao;nao;nao;"Escola -> Parada 266 -> Parada 154 -> Escola";2;39;17,775000;1854,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;11;nao;nao;nao;nao;"Escola -> Parada 95 -> Parada 226 -> Escola";2;30;21,722000;2028,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;12;nao;nao;nao;nao;"Escola -> Parada 3 -> Parada 35 -> Parada 5 -> Parada 22 -> Escola";4;36;28,256000;2136,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;13;nao;nao;nao;nao;"Escola -> Parada 270 -> Escola";1;40;16,564000;1521,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;14;nao;nao;nao;nao;"Escola -> Parada 123 -> Parada 13 -> Escola";2;39;23,147000;1794,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;38;8;3059434818;8;15;nao;nao;nao;nao;"Escola -> Parada 326 -> Parada 325 -> Parada 328 -> Parada 329 -> Escola";4;40;37,376000;3158,000000;25745,000000;26,362243;27,354885
Canberra;.\data\Canberra.bus;39;9;2284182100;8;1;nao;nao;nao;nao;"Escola -> Parada 81 -> Parada 226 -> Parada 216 -> Escola";3;35;20,875000;1957,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;2;nao;nao;nao;nao;"Escola -> Parada 65 -> Escola";1;37;16,215000;1269,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;3;sim;nao;nao;nao;"Escola -> Parada 210 -> Escola";1;33;10,117000;1120,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;4;nao;nao;nao;nao;"Escola -> Parada 105 -> Parada 94 -> Escola";2;23;18,034000;1804,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;5;nao;nao;nao;nao;"Escola -> Parada 168 -> Parada 185 -> Escola";2;25;11,790000;1403,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;6;nao;nao;nao;nao;"Escola -> Parada 67 -> Escola";1;38;19,173000;1363,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;7;nao;nao;nao;nao;"Escola -> Parada 119 -> Escola";1;24;17,639000;1254,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;8;nao;nao;nao;nao;"Escola -> Parada 266 -> Escola";1;40;16,180000;1493,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;9;nao;nao;nao;nao;"Escola -> Parada 22 -> Parada 124 -> Parada 25 -> Escola";3;35;28,571000;2223,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;10;nao;nao;nao;nao;"Escola -> Parada 122 -> Parada 11 -> Escola";2;40;23,498000;1819,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;11;nao;nao;nao;nao;"Escola -> Parada 214 -> Escola";1;40;14,630000;1319,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;12;nao;nao;nao;nao;"Escola -> Parada 309 -> Parada 154 -> Escola";2;40;17,119000;1786,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;13;nao;nao;nao;nao;"Escola -> Parada 190 -> Escola";1;30;12,030000;1186,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;14;nao;nao;nao;nao;"Escola -> Parada 326 -> Parada 328 -> Parada 321 -> Parada 329 -> Escola";4;36;37,376000;3158,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;39;9;2284182100;8;15;nao;nao;nao;nao;"Escola -> Parada 327 -> Parada 320 -> Escola";2;23;32,345000;2271,000000;25425,000000;21,694886;22,434412
Canberra;.\data\Canberra.bus;40;10;1837659695;8;1;nao;nao;nao;nao;"Escola -> Parada 251 -> Parada 150 -> Parada 228 -> Parada 227 -> Escola";4;37;28,069000;2827,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;2;nao;nao;nao;nao;"Escola -> Parada 266 -> Escola";1;40;16,180000;1493,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;3;nao;nao;nao;nao;"Escola -> Parada 309 -> Escola";1;33;15,524000;1425,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;4;sim;nao;nao;nao;"Escola -> Parada 205 -> Escola";1;28;9,329000;1043,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;5;nao;nao;nao;nao;"Escola -> Parada 122 -> Escola";1;29;18,233000;1407,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;6;nao;nao;nao;nao;"Escola -> Parada 177 -> Parada 202 -> Escola";2;40;12,359000;1225,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;7;nao;nao;nao;nao;"Escola -> Parada 95 -> Parada 237 -> Parada 240 -> Escola";3;34;19,047000;1918,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;8;nao;nao;nao;nao;"Escola -> Parada 59 -> Parada 13 -> Escola";2;38;22,088000;1581,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;9;nao;nao;nao;nao;"Escola -> Parada 63 -> Escola";1;33;17,035000;1437,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;10;nao;nao;nao;nao;"Escola -> Parada 124 -> Parada 21 -> Parada 45 -> Escola";3;35;28,232000;2129,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;11;nao;nao;nao;nao;"Escola -> Parada 215 -> Escola";1;35;14,769000;1347,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;12;nao;nao;nao;nao;"Escola -> Parada 3 -> Parada 119 -> Escola";2;39;24,867000;1808,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;13;nao;nao;nao;nao;"Escola -> Parada 327 -> Parada 326 -> Escola";2;38;34,032000;2676,000000;26190,000000;11,352520;11,984733
Canberra;.\data\Canberra.bus;40;10;1837659695;8;14;nao;nao;nao;nao;"Escola -> Parada 320 -> Parada 328 -> Parada 329 -> Parada 168 -> Escola";4;40;46,949000;3874,000000;26190,000000;11,352520;11,984733
Cardiff;.\data\Cardiff.bus;41;1;2724731384;8;1;nao;nao;nao;sim;"Escola -> Parada 286 -> Escola";1;38;14,882000;2389,000000;8811,000000;10,306812;11,935027
Cardiff;.\data\Cardiff.bus;41;1;2724731384;8;2;sim;nao;nao;sim;"Escola -> Parada 121 -> Escola";1;12;9,875000;1527,000000;8811,000000;10,306812;11,935027
Cardiff;.\data\Cardiff.bus;41;1;2724731384;8;3;nao;nao;nao;sim;"Escola -> Parada 383 -> Escola";1;33;15,067000;1166,000000;8811,000000;10,306812;11,935027
Cardiff;.\data\Cardiff.bus;41;1;2724731384;8;4;nao;nao;nao;sim;"Escola -> Parada 459 -> Escola";1;45;13,058000;1424,000000;8811,000000;10,306812;11,935027
Cardiff;.\data\Cardiff.bus;41;1;2724731384;8;5;nao;nao;nao;sim;"Escola -> Parada 527 -> Parada 452 -> Parada 115 -> Escola";3;28;22,787000;2305,000000;8811,000000;10,306812;11,935027
Cardiff;.\data\Cardiff.bus;42;2;1278957501;8;1;nao;nao;nao;nao;"Escola -> Parada 488 -> Parada 411 -> Escola";2;37;18,113000;2025,000000;8465,000000;12,109972;13,886611
Cardiff;.\data\Cardiff.bus;42;2;1278957501;8;2;nao;nao;nao;nao;"Escola -> Parada 351 -> Escola";1;25;13,777000;2131,000000;8465,000000;12,109972;13,886611
Cardiff;.\data\Cardiff.bus;42;2;1278957501;8;3;sim;nao;nao;nao;"Escola -> Parada 459 -> Escola";1;45;13,058000;1424,000000;8465,000000;12,109972;13,886611
Cardiff;.\data\Cardiff.bus;42;2;1278957501;8;4;nao;nao;nao;nao;"Escola -> Parada 383 -> Escola";1;33;15,067000;1166,000000;8465,000000;12,109972;13,886611
Cardiff;.\data\Cardiff.bus;42;2;1278957501;8;5;nao;nao;nao;nao;"Escola -> Parada 452 -> Parada 527 -> Escola";2;16;17,237000;1719,000000;8465,000000;12,109972;13,886611
Cardiff;.\data\Cardiff.bus;43;3;3648281776;8;1;nao;nao;nao;nao;"Escola -> Parada 529 -> Parada 441 -> Escola";2;33;18,033000;1961,000000;8400,000000;13,065904;15,297382
Cardiff;.\data\Cardiff.bus;43;3;3648281776;8;2;nao;nao;nao;nao;"Escola -> Parada 351 -> Escola";1;29;13,777000;2131,000000;8400,000000;13,065904;15,297382
Cardiff;.\data\Cardiff.bus;43;3;3648281776;8;3;nao;nao;nao;nao;"Escola -> Parada 383 -> Escola";1;33;15,067000;1166,000000;8400,000000;13,065904;15,297382
Cardiff;.\data\Cardiff.bus;43;3;3648281776;8;4;nao;nao;nao;nao;"Escola -> Parada 452 -> Parada 91 -> Escola";2;16;17,237000;1718,000000;8400,000000;13,065904;15,297382
Cardiff;.\data\Cardiff.bus;43;3;3648281776;8;5;sim;nao;nao;nao;"Escola -> Parada 459 -> Escola";1;45;13,058000;1424,000000;8400,000000;13,065904;15,297382
Cardiff;.\data\Cardiff.bus;44;4;2113488007;8;1;sim;nao;nao;nao;"Escola -> Parada 293 -> Escola";1;18;11,267000;1749,000000;8740,000000;8,966791;11,350500
Cardiff;.\data\Cardiff.bus;44;4;2113488007;8;2;nao;nao;nao;nao;"Escola -> Parada 352 -> Escola";1;32;13,660000;2118,000000;8740,000000;8,966791;11,350500
Cardiff;.\data\Cardiff.bus;44;4;2113488007;8;3;nao;nao;nao;nao;"Escola -> Parada 383 -> Escola";1;40;15,067000;1166,000000;8740,000000;8,966791;11,350500
Cardiff;.\data\Cardiff.bus;44;4;2113488007;8;4;nao;nao;nao;nao;"Escola -> Parada 115 -> Parada 469 -> Parada 527 -> Escola";3;21;23,011000;2283,000000;8740,000000;8,966791;11,350500
Cardiff;.\data\Cardiff.bus;44;4;2113488007;8;5;nao;nao;nao;nao;"Escola -> Parada 459 -> Escola";1;45;13,058000;1424,000000;8740,000000;8,966791;11,350500
Cardiff;.\data\Cardiff.bus;45;5;3111511913;8;1;sim;nao;nao;nao;"Escola -> Parada 524 -> Escola";1;15;10,799000;1709,000000;8925,000000;18,388828;20,155290
Cardiff;.\data\Cardiff.bus;45;5;3111511913;8;2;nao;nao;nao;nao;"Escola -> Parada 494 -> Escola";1;35;14,073000;2182,000000;8925,000000;18,388828;20,155290
Cardiff;.\data\Cardiff.bus;45;5;3111511913;8;3;nao;nao;nao;nao;"Escola -> Parada 382 -> Parada 115 -> Escola";2;37;20,852000;1767,000000;8925,000000;18,388828;20,155290
Cardiff;.\data\Cardiff.bus;45;5;3111511913;8;4;nao;nao;nao;nao;"Escola -> Parada 459 -> Escola";1;45;13,058000;1424,000000;8925,000000;18,388828;20,155290
Cardiff;.\data\Cardiff.bus;45;5;3111511913;8;5;nao;nao;nao;nao;"Escola -> Parada 317 -> Parada 527 -> Escola";2;24;18,212000;1843,000000;8925,000000;18,388828;20,155290
Cardiff;.\data\Cardiff.bus;46;6;3179548771;8;1;nao;nao;nao;nao;"Escola -> Parada 494 -> Escola";1;38;14,073000;2182,000000;8850,000000;13,664745;16,074978
Cardiff;.\data\Cardiff.bus;46;6;3179548771;8;2;nao;nao;nao;nao;"Escola -> Parada 237 -> Parada 108 -> Parada 470 -> Escola";3;37;27,362000;3305,000000;8850,000000;13,664745;16,074978
Cardiff;.\data\Cardiff.bus;46;6;3179548771;8;3;nao;nao;nao;nao;"Escola -> Parada 411 -> Parada 1 -> Escola";2;36;22,633000;1939,000000;8850,000000;13,664745;16,074978
Cardiff;.\data\Cardiff.bus;46;6;3179548771;8;4;sim;nao;nao;nao;"Escola -> Parada 459 -> Escola";1;45;13,058000;1424,000000;8850,000000;13,664745;16,074978
Cardiff;.\data\Cardiff.bus;47;7;2624326012;8;1;sim;nao;nao;nao;"Escola -> Parada 525 -> Escola";1;27;10,949000;1731,000000;8101,000000;10,984062;13,419288
Cardiff;.\data\Cardiff.bus;47;7;2624326012;8;2;nao;nao;nao;nao;"Escola -> Parada 280 -> Parada 116 -> Escola";2;35;22,236000;2062,000000;8101,000000;10,984062;13,419288
Cardiff;.\data\Cardiff.bus;47;7;2624326012;8;3;nao;nao;nao;nao;"Escola -> Parada 459 -> Escola";1;45;13,058000;1424,000000;8101,000000;10,984062;13,419288
Cardiff;.\data\Cardiff.bus;47;7;2624326012;8;4;nao;nao;nao;nao;"Escola -> Parada 383 -> Escola";1;33;15,067000;1166,000000;8101,000000;10,984062;13,419288
Cardiff;.\data\Cardiff.bus;47;7;2624326012;8;5;nao;nao;nao;nao;"Escola -> Parada 452 -> Parada 360 -> Escola";2;16;17,237000;1718,000000;8101,000000;10,984062;13,419288
Cardiff;.\data\Cardiff.bus;48;8;1536434012;8;1;nao;nao;nao;nao;"Escola -> Parada 341 -> Parada 412 -> Escola";2;35;22,312000;2064,000000;7963,000000;8,764274;10,813563
Cardiff;.\data\Cardiff.bus;48;8;1536434012;8;2;nao;nao;nao;nao;"Escola -> Parada 383 -> Escola";1;40;15,067000;1166,000000;7963,000000;8,764274;10,813563
Cardiff;.\data\Cardiff.bus;48;8;1536434012;8;3;nao;nao;nao;nao;"Escola -> Parada 524 -> Parada 360 -> Parada 469 -> Escola";3;36;27,390000;3309,000000;7963,000000;8,764274;10,813563
Cardiff;.\data\Cardiff.bus;48;8;1536434012;8;4;sim;nao;nao;nao;"Escola -> Parada 459 -> Escola";1;45;13,058000;1424,000000;7963,000000;8,764274;10,813563
Cardiff;.\data\Cardiff.bus;49;9;3102870708;8;1;nao;nao;nao;nao;"Escola -> Parada 412 -> Parada 457 -> Escola";2;37;17,680000;1910,000000;8336,000000;11,064049;12,794754
Cardiff;.\data\Cardiff.bus;49;9;3102870708;8;2;nao;nao;nao;nao;"Escola -> Parada 383 -> Escola";1;33;15,067000;1166,000000;8336,000000;11,064049;12,794754
Cardiff;.\data\Cardiff.bus;49;9;3102870708;8;3;nao;nao;nao;nao;"Escola -> Parada 352 -> Escola";1;25;13,660000;2118,000000;8336,000000;11,064049;12,794754
Cardiff;.\data\Cardiff.bus;49;9;3102870708;8;4;sim;nao;nao;nao;"Escola -> Parada 459 -> Escola";1;45;13,058000;1424,000000;8336,000000;11,064049;12,794754
Cardiff;.\data\Cardiff.bus;49;9;3102870708;8;5;nao;nao;nao;nao;"Escola -> Parada 452 -> Parada 360 -> Escola";2;16;17,237000;1718,000000;8336,000000;11,064049;12,794754
Cardiff;.\data\Cardiff.bus;50;10;1791903078;8;1;sim;nao;nao;nao;"Escola -> Parada 293 -> Escola";1;23;11,267000;1749,000000;8436,000000;11,492794;13,188449
Cardiff;.\data\Cardiff.bus;50;10;1791903078;8;2;nao;nao;nao;nao;"Escola -> Parada 383 -> Escola";1;33;15,067000;1166,000000;8436,000000;11,492794;13,188449
Cardiff;.\data\Cardiff.bus;50;10;1791903078;8;3;nao;nao;nao;nao;"Escola -> Parada 411 -> Parada 358 -> Parada 517 -> Escola";3;39;20,433000;2381,000000;8436,000000;11,492794;13,188449
Cardiff;.\data\Cardiff.bus;50;10;1791903078;8;4;nao;nao;nao;nao;"Escola -> Parada 527 -> Parada 452 -> Escola";2;16;17,248000;1716,000000;8436,000000;11,492794;13,188449
Cardiff;.\data\Cardiff.bus;50;10;1791903078;8;5;nao;nao;nao;nao;"Escola -> Parada 459 -> Escola";1;45;13,058000;1424,000000;8436,000000;11,492794;13,188449
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;1;nao;nao;nao;nao;"Escola -> Parada 226 -> Parada 288 -> Escola";2;30;20,325000;2091,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;2;nao;nao;nao;nao;"Escola -> Parada 59 -> Parada 842 -> Parada 463 -> Escola";3;36;12,096000;1951,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;3;nao;nao;nao;nao;"Escola -> Parada 943 -> Parada 746 -> Parada 665 -> Escola";3;40;13,557000;1746,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;4;nao;nao;nao;nao;"Escola -> Parada 705 -> Escola";1;36;12,655000;1758,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;5;nao;nao;nao;nao;"Escola -> Parada 437 -> Escola";1;36;10,893000;1492,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;6;nao;nao;nao;nao;"Escola -> Parada 559 -> Escola";1;20;10,193000;1310,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;7;nao;nao;nao;nao;"Escola -> Parada 615 -> Escola";1;40;9,562000;1432,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;8;nao;nao;nao;nao;"Escola -> Parada 637 -> Escola";1;39;6,706000;1008,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;9;nao;nao;nao;nao;"Escola -> Parada 319 -> Escola";1;35;4,918000;821,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;10;nao;nao;nao;nao;"Escola -> Parada 804 -> Escola";1;46;11,339000;1399,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;11;nao;nao;nao;nao;"Escola -> Parada 163 -> Escola";1;19;4,137000;744,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;12;nao;nao;nao;nao;"Escola -> Parada 544 -> Escola";1;32;9,547000;1482,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;13;nao;nao;nao;nao;"Escola -> Parada 537 -> Escola";1;33;8,142000;1282,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;14;nao;nao;nao;nao;"Escola -> Parada 208 -> Escola";1;36;6,235000;781,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;15;nao;nao;nao;nao;"Escola -> Parada 586 -> Escola";1;35;3,648000;512,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;16;nao;nao;nao;nao;"Escola -> Parada 501 -> Escola";1;37;4,539000;784,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;17;nao;nao;nao;nao;"Escola -> Parada 422 -> Escola";1;40;5,190000;738,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;18;nao;nao;nao;nao;"Escola -> Parada 335 -> Parada 93 -> Escola";2;31;6,421000;887,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;19;nao;nao;nao;nao;"Escola -> Parada 221 -> Escola";1;38;5,945000;886,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;51;1;1387097953;8;20;sim;nao;nao;nao;"Escola -> Parada 154 -> Escola";1;21;2,504000;290,000000;23394,000000;96,186434;102,996556
Edinburgh-1;.\data\Edinburgh-1.bus;52;2;2812006613;8;1;nao;nao;nao;nao;"Escola -> Parada 541 -> Parada 522 -> Escola";2;36;6,329000;928,000000;20163,000000;80,455494;84,920760
